소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실,권장학년,교수특징,경쟁점수,꿀점수,배움점수
수학,MAT2110-02,선형대수학,조상현,3,수금,13:30~14:45,K212,2,없음,1.646,1,0
수학,MAT2110-03,선형대수학,조성희,3,화목,13:30~14:45,K307,2,꼰대,알수없음,0,0
수학,MAT2110-04,선형대수학,김순영,3,화목,10:30~11:45,RA410,2,도도천사,알수없음,0,0
수학,MAT2110-05,선형대수학,최미란,3,금,10:30~13:15,RA408,2,천사,알수없음,0,0
수학,MAT2210-01,고등미적분학1,이재성,3,화목,15:00~16:15,RA406B,2,없음,알수없음,0,0
수학,MAT2210-02,고등미적분학1,이영란,3,월수,10:30~11:45,RA310,2,없음,알수없음,0,1
수학,MAT2410-01,응용수학1,유지현,3,월수,12:00~13:15,K504,2,도도,1.167,0,0
수학,MAT2410-02,응용수학1,유지현,3,화목,12:00~13:15,K303,2,도도,1.167,0,0
수학,MAT2510-01,푸리에해석및응용,임경수,3,월수,12:00~13:15,K309,24,없음,알수없음,1,0
수학,MAT3020-01,통계학입문,임경수,3,월수,10:30~11:45,K303,2,없음,알수없음,0,0
수학,MAT3110-01,이산수학,Ho,3,수금,09:00~10:15,K307,34,없음,알수없음,0,0
수학,MAT3430-01,응용통계학및실습,임경필,3,화목,09:00~10:15,RA205,34,없음,1.498,1,0
수학,MAT3430-02,응용통계학및실습,임경필,3,화목,12:00~13:15,RA205,34,없음,1.498,1,0
수학,MAT3450-01,계산수학및실습,임경수,3,월수,16:30~17:45,K309,34,없음,알수없음,0,0
수학,MAT4110-01,추상대수학1,박진형,3,화목,10:30~11:45,K507,3,없음,2.254,0,1
수학,MAT4110-02,추상대수학1,조장현,3,월수,12:00~13:15,RA408,3,없음,알수없음,0,0
수학,MAT4210-01,복소수함수론1,조상현,3,월수,10:30~11:45,K502,3,없음,1.371,1,1
수학,MAT4310-01,미분기하학,Ho,3,수금,13:30~14:45,RA410,3,없음,알수없음,1,0
수학,MAT4330-01,위상수학개론2,이종범,3,수금,15:00~16:15,K507,4,도도,알수없음,0,0
수학,MATG210-01,실해석학1,이재성,3,화목,10:30~11:45,K404,4,없음,알수없음,0,0
수학,MATQ981-01,수학교과교육론,김구연,3,화목,12:00~13:15,J317,34,없음,1.82,0,0
물리학,PHY1001-01,일반물리1,김도석,3,월수,10:30~11:45,RA406B,1,없음,알수없음,0,0
물리학,PHY1001-02,일반물리1,이현철,3,월수,12:00~13:15,RA406B,1,없음,알수없음,1,0
물리학,PHY1001-03,일반물리1,이기진,3,화목,09:00~10:15,RA406B,1,없음,2.065,1,1
물리학,PHY1001-04,일반물리1,임채호,3,화목,10:30~11:45,RA406B,1,없음,알수없음,0,0
물리학,PHY1001-05,일반물리1,김현정,3,화목,12:00~13:15,RA406B,1,천사,알수없음,0,0
물리학,PHY1001-06,일반물리1,손원민,3,화목,13:30~14:45,AS510,1,없음,1.145,0,0
물리학,PHY1001-07,일반물리1,Stefano,3,화목,15:00~16:15,RA204,1,없음,1.484,0,0
물리학,PHY1001-08,일반물리1,정현식,3,수금,09:00~10:15,RA406B,1,없음,1.654,0,1
물리학,PHY1001-09,일반물리1,장준익,3,수금,13:30~14:45,RA406B,1,없음,1.026,0,0
물리학,PHY1001-10,일반물리1,정명화,3,수금,15:00~16:15,RA406B,1,없음,2.438,0,0
물리학,PHY1101-01,일반물리실험1,김도석,1,월,13:30~15:20,R103,1,없음,1.383,0,0
물리학,PHY1101-02,일반물리실험1,박정혁,1,월,13:30~15:20,R107,1,없음,알수없음,0,1
물리학,PHY1101-03,일반물리실험1,박정혁,1,월,15:30~17:20,R103,1,없음,알수없음,0,1
물리학,PHY1101-04,일반물리실험1,이범훈,1,월,15:30~17:20,R107,1,없음,1.437,0,0
물리학,PHY1101-05,일반물리실험1,Stefano,1,월,17:30~19:20,R103,1,없음,1.586,0,1
물리학,PHY1101-06,일반물리실험1,임채호,1,월,17:30~19:20,R107,1,없음,알수없음,0,0
물리학,PHY1101-07,일반물리실험1,김도석,1,화,13:30~15:20,R103,1,없음,1.383,0,0
물리학,PHY1101-08,일반물리실험1,이기진,1,화,13:30~15:20,R107,1,없음,1.376,0,0
물리학,PHY1101-09,일반물리실험1,이기진,1,화,15:30~17:20,R103,1,없음,1.376,0,0
물리학,PHY1101-10,일반물리실험1,이현철,1,화,15:30~17:20,R107,1,없음,알수없음,0,1
물리학,PHY1101-11,일반물리실험1,Stefano,1,화,17:30~19:20,R103,1,없음,1.586,0,1
물리학,PHY1101-12,일반물리실험1,정현식,1,화,17:30~19:20,R107,1,없음,알수없음,0,0
물리학,PHY1101-13,일반물리실험1,김도석,1,수,13:30~15:20,R103,1,없음,1.383,0,0
물리학,PHY1101-14,일반물리실험1,이기진,1,수,13:30~15:20,R107,1,없음,1.376,0,0
물리학,PHY1101-15,일반물리실험1,박정혁,1,수,15:30~17:20,R103,1,없음,알수없음,0,1
물리학,PHY1101-16,일반물리실험1,임채호,1,수,15:30~17:20,R107,1,없음,알수없음,0,0
물리학,PHY1101-17,일반물리실험1,Stefano,1,수,17:30~19:20,R103,1,없음,1.586,0,1
물리학,PHY1101-18,일반물리실험1,정명화,1,수,17:30~19:20,R107,1,없음,1.816,0,0
물리학,PHY1101-19,일반물리실험1,김원태,1,목,13:30~15:20,R103,1,없음,알수없음,0,0
물리학,PHY1101-20,일반물리실험1,이범훈,1,목,13:30~15:20,R107,1,없음,1.437,0,0
물리학,PHY1101-21,일반물리실험1,손원민,1,목,15:30~17:20,R103,1,없음,3.308,0,0
물리학,PHY1101-22,일반물리실험1,임채호,1,목,15:30~17:20,R107,1,없음,알수없음,0,0
물리학,PHY1101-23,일반물리실험1,김원태,1,목,17:30~19:20,R103,1,없음,알수없음,0,0
물리학,PHY1101-24,일반물리실험1,조규만,1,목,17:30~19:20,R107,1,없음,알수없음,0,0
물리학,PHY1101-25,일반물리실험1,손원민,1,금,13:30~15:20,R103,1,없음,3.308,0,0
물리학,PHY1101-26,일반물리실험1,이범훈,1,금,13:30~15:20,R107,1,없음,1.437,0,0
물리학,PHY1101-27,일반물리실험1,손원민,1,금,15:30~17:20,R103,1,없음,3.308,0,0
물리학,PHY1101-28,일반물리실험1,이현철,1,금,15:30~17:20,R107,1,없음,알수없음,0,1
물리학,PHY1101-29,일반물리실험1,김원태,1,금,17:30~19:20,R103,1,없음,알수없음,0,0
물리학,PHY1101-30,일반물리실험1,이현철,1,금,17:30~19:20,R107,1,없음,알수없음,0,1
물리학,PHY2001-01,역학1,김현정,3,화목,10:30~11:45,RA310,2,천사,알수없음,0,0
기계공학,MEE2022-01,열역학1,정시영,3,화목,10:30~11:45,K504,2,없음,1.219,0,0
기계공학,MEE2022-02,열역학1,김대중,3,화목,15:00~16:15,K401,2,없음,2.03,0,0
물리학,PHY2003-01,전자기학1,박정혁,3,화목,13:30~14:45,RA310,2,없음,알수없음,0,0
물리학,PHY2004-01,전자기학2,손원민,3,수금,13:30~14:45,RA406A,2,없음,알수없음,0,0
물리학,PHY2005-01,수리물리학1,Stefano,3,수금,09:00~10:15,RA308,2,없음,알수없음,0,0
물리학,PHY2101-01,실험물리학1,장준익,2,월,15:00~18:50,R110,2,없음,알수없음,0,0
물리학,PHY2101-02,실험물리학1,장준익,2,수,15:00~18:50,R110,2,없음,알수없음,0,0
물리학,PHY2101-03,실험물리학1,정현식,2,목,15:00~18:50,R110,2,없음,알수없음,0,0
물리학,PHY2101-04,실험물리학1,임채호,2,금,15:00~18:50,R110,2,없음,알수없음,0,0
물리학,PHY3001-01,양자물리학1,이현철,3,월수,10:30~11:45,RA410,3,없음,알수없음,0,0
물리학,PHY3003-01,열역학,김도석,3,화목,12:00~13:15,RA310,3,없음,알수없음,0,0
화공생명공학,CBE3002-01,공정열역학,임종성,3,화목,15:00~16:15,K301,3,없음,1.217,0,0
기계공학,MEE4032-01,미소열유체역학,Cho 외 1명,3,수금,13:30~14:45,AS311,34,없음,알수없음,0,0
물리학,PHY3101-01,실험물리학3,김현정,2,월,15:00~18:50,R108,3,천사,알수없음,0,0
물리학,PHY3101-02,실험물리학3,김현정,2,수,15:00~18:50,R108,3,천사,알수없음,0,0
물리학,PHY3101-03,실험물리학3,정명화,2,목,15:00~18:50,R108,3,없음,알수없음,0,0
물리학,PHY3101-04,실험물리학3,조규만,2,금,15:00~18:50,R108,3,없음,알수없음,0,0
물리학,PHY4001-01,고체물리학1,정현식,3,수금,15:00~16:15,AS412,34,없음,알수없음,0,0
물리학,PHY4003-01,현대광학1,장준익,3,화목,09:00~10:15,AS305,34,없음,2.047,0,0
물리학,PHY4005-01,기초입자이론1,김원태,3,화목,15:00~16:15,AS311,4,없음,알수없음,0,0
물리학,PHY4016-01,디스플레이물리,이기진,3,월,13:30~16:15,AS305,34,없음,알수없음,1,0
물리학,PHY4201-01,특수연구,임채호,3,화,16:30~18:00,R404,4,없음,알수없음,0,0
물리학,PHY4202-01,물리학특강,PalUmapada,3,월수,12:00~13:15,AS311,34,없음,알수없음,0,1
물리학,PHY4203-01,물리특허와기술이전,김현진,1,화,15:00~15:50,K208,4,없음,1.087,1,0
물리학,PHY4204-01,졸업프로젝트,임채호,3,화,16:30~18:00,R404,4,없음,알수없음,0,0
물리학,PHYG001-01,고전물리1,박정혁,3,화목,12:00~13:15,K506,4,없음,알수없음,0,0
경제학,ECO2001-01,경제학원론1,김종화,3,월수,10:30~11:45,GN101,1,없음,알수없음,0,1
경제학,ECO2001-02,경제학원론1,안태현,3,월수,12:00~13:15,GN201,1,없음,2.044,1,0
경제학,ECO2001-03,경제학원론1,김영철,3,월수,16:30~17:45,GN201,1,없음,알수없음,0,1
경제학,ECO2001-04,경제학원론1,조무상,3,수금,13:30~14:45,GN201,1,없음,알수없음,0,0
경제학,ECO2001-07,경제학원론1,전현배,3,화목,12:00~13:15,GN102,1,귀염,알수없음,0,0
경제학,ECO2001-08,경제학원론1,김홍균,3,화목,15:00~16:15,GN201,1,꼰대,2.073,0,0
경제학,ECO2001-09,경제학원론1,왕윤종,3,화목,16:30~17:45,GN202,1,도도,3.739,1,0
경제학,ECO2002-01,경제학원론2,김종화,3,월수,16:30~17:45,GN202,1,없음,알수없음,0,1
경제학,ECO2002-02,경제학원론2,곽노선,3,화목,13:30~14:45,GN201,1,귀염,1.214,0,1
경제학,ECO2002-03,경제학원론2,왕윤종,3,화목,15:00~16:15,GN101,1,도도,알수없음,1,0
경제학,ECO2002-04,경제학원론2,박정수,3,화목,16:30~17:45,GN201,1,없음,알수없음,0,0
경제학,ECO2003-01,경제수리기초,이강오,3,화목,09:00~10:15,GN202,1,없음,알수없음,0,0
경제학,ECO2003-02,경제수리기초,이강오,3,화목,12:00~13:15,GN202,1,없음,알수없음,0,0
경제학,ECO2004-01,경제통계학,주하연,3,수금,13:30~14:45,GN202,1,도도,알수없음,0,0
경제학,ECO2004-02,경제통계학,사공용,3,화목,09:00~10:15,GN201,1,귀염,1.914,1,1
경제학,ECO2004-03,경제통계학,사공용,3,화목,13:30~14:45,GN202,1,귀염,1.914,1,1
경제학,ECO2006-01,미시경제학1,Doruk,3,수금,09:00~10:15,GN102,2,없음,알수없음,1,0
경제학,ECO2006-02,미시경제학1,전성훈,3,수금,13:30~14:45,GN301,2,없음,알수없음,0,0
경제학,ECO2006-03,미시경제학1,주하연,3,수금,15:00~16:15,GN202,2,도도,알수없음,1,0
경제학,ECO2006-04,미시경제학1,김도영,3,화목,12:00~13:15,GN301,2,없음,2.072,0,0
경제학,ECOG010-01,고급미시경제학1,Doruk,3,수금,13:30~14:45,GN304,4,없음,알수없음,1,0
경제학,ECO2007-01,거시경제학1,조장옥,3,월수,10:30~11:45,GN201,2,없음,알수없음,0,0
경제학,ECO2007-02,거시경제학1,이윤수,3,월수,12:00~13:15,GN202,2,없음,1.946,1,0
경제학,ECO2007-03,거시경제학1,곽노선,3,화목,10:30~11:45,GN202,2,귀염,알수없음,0,0
경제학,ECOG020-01,고급거시경제학1,남주하,3,수금,15:00~16:15,GN304,4,없음,0.483,0,0
경제학,ECO2008-01,수리경제학,김영철,3,월수,12:00~13:15,GN301,2,없음,1.377,1,1
경제학,ECO2009-01,계량경제학1,최인,3,월수,16:30~17:45,GN301,23,없음,알수없음,0,0
경제학,ECO2009-02,계량경제학1,이한식,3,화목,10:30~11:45,GN201,23,없음,1.724,0,0
경제학,ECO2009-03,계량경제학1,이영훈,3,화목,15:00~16:15,GN202,23,없음,알수없음,0,0
경제학,ECOG030-01,고급계량경제학1,이한식,3,화목,13:30~14:45,GN304,4,없음,알수없음,0,0
경제학,ECO3001-01,산업경제학,전현배,3,화목,09:00~10:15,GN102,34,귀염,알수없음,0,0
경제학,ECO3002-01,노동경제학,남성일,3,화목,12:00~13:15,GN201,34,없음,알수없음,0,0
경제학,ECO3004-01,도시경제학,김경환,3,화목,13:30~14:45,GN301,34,없음,2.45,0,0
경제학,ECO3005-01,환경경제학,Heshmati 외 1명,3,월수,10:30~11:45,GN202,34,없음,알수없음,0,0
경제학,ECO3008-01,금융경제학,남주하,3,수금,13:30~14:45,GN102,34,없음,1.829,0,0
경제학,ECO3009-01,공공경제학,김홍균,3,화목,10:30~11:45,GN301,34,꼰대,1.184,0,0
경제학,ECO3010-01,국제무역론,허정,3,화목,15:00~16:15,GN102,34,없음,1.263,0,0
경제학,ECO3021-01,경제성장론,송의영,3,월수,10:30~11:45,GN301,34,귀염도도,1.473,0,0
경제학,ECO4006-01,정보경제학,김도영,3,화목,16:30~17:45,GN301,34,없음,알수없음,0,0
경제학,ECO4009-01,파생상품시장,사공용,3,화목,10:30~11:45,GN102,34,귀염,1.547,0,0
경제학,ECO4010-01,국제금융시장,박정수,3,화목,12:00~13:15,GN101,34,없음,1.303,0,0
경제학,ECO4014-01,한국경제론,이인실,3,월수,10:30~11:45,GN102,34,없음,알수없음,0,0
경제학,ECO4018-01,경제학특강1,이윤수,3,월수,16:30~17:45,GN309,24,없음,알수없음,0,0
경제학,ECO4019-01,경제학특강2,정재식,3,화목,13:30~14:45,GN203,34,없음,알수없음,0,0
경제학,ECO4020-01,경제학특강3,정재식,3,화목,10:30~11:45,GN203,34,없음,알수없음,0,0
경제학,ECO4021-01,경제학특강4,남성일,3,화목,15:00~16:15,GN311,34,없음,알수없음,0,0
경제학,ECO4032-01,금융시장계량분석(캡스톤디자인),최인,3,월수,10:30~11:45,GN304,34,없음,2.258,0,0
생명과학,BIO1101-01,일반생물학1,이규호,3,월수,10:30~11:45,K304,1,없음,1.138,1,0
생명과학,BIO1101-02,일반생물학1,주봉건,3,월수,12:00~13:15,K304,1,도도,1.055,0,1
생명과학,BIO1101-03,일반생물학1,정광환,3,화목,09:00~10:15,K304,1,없음,1.693,1,0
생명과학,BIO1101-04,일반생물학1,김건수,3,화목,10:30~11:45,K304,1,귀염,1.393,0,0
생명과학,BIO1101-05,일반생물학1,이호석,3,화목,12:00~13:15,K305,1,없음,0.58,0,0
생명과학,BIO1105-01,일반생물학실험1,이호석,1,월,13:30~16:15,K213,1,없음,0.765,0,0
생명과학,BIO1105-02,일반생물학실험1,이호석,1,월,16:30~19:15,K213,1,없음,0.765,0,0
생명과학,BIO1105-03,일반생물학실험1,이갑열,1,화,13:30~16:15,K213,1,없음,알수없음,0,0
생명과학,BIO1105-04,일반생물학실험1,이갑열,1,화,16:30~19:15,K213,1,없음,알수없음,0,0
생명과학,BIO1105-05,일반생물학실험1,이규호,1,수,13:30~16:15,K213,1,없음,알수없음,0,0
생명과학,BIO1105-06,일반생물학실험1,이병하,1,수,16:30~19:15,K213,1,없음,1.563,1,0
생명과학,BIO1105-07,일반생물학실험1,이정국,1,목,13:30~16:15,K213,1,없음,알수없음,0,0
생명과학,BIO1105-08,일반생물학실험1,이정국,1,목,16:30~19:15,K213,1,없음,알수없음,0,0
생명과학,BIO1105-09,일반생물학실험1,이정하,1,금,13:30~16:15,K213,1,없음,1.407,0,0
생명과학,BIO1105-10,일반생물학실험1,이정하,1,금,16:30~19:15,K213,1,없음,1.407,0,0
생명과학,BIO2121-01,현대생물학실험1,김정호,3,월,13:30~18:20,R204,2,없음,1.381,0,0
생명과학,BIO2121-02,현대생물학실험1,신형두,3,화,13:30~18:20,R204,2,없음,1.6,0,0
생명과학,BIO2121-03,현대생물학실험1,정광환,3,수,13:30~18:20,R204,2,없음,알수없음,0,0
생명과학,BIO2121-04,현대생물학실험1,김종찬,3,목,13:30~18:20,R204,2,없음,알수없음,0,0
생명과학,BIO2131-01,생화학1,이정국,3,수금,09:00~10:15,K212,2,없음,1.382,1,0
생명과학,BIO2141-01,세포학,김종찬,3,화목,09:00~10:15,K212,2,없음,알수없음,0,0
생명과학,BIO2311-01,생명유기화학,서미정,3,월수,12:00~13:15,K208,2,없음,1.15,0,1
생명과학,BIO2350-01,숙주미생물상호작용,이갑열,3,화목,10:30~11:45,K208,23,없음,알수없음,0,0
생명과학,BIO2601-01,유전자클로닝개론,김정호,3,화목,12:00~13:15,K212,2,없음,1.907,0,1
생명과학,BIO3123-01,현대생물학실험3,김건수,3,월,13:30~18:20,R210,3,귀염,1.902,0,0
생명과학,BIO3123-02,현대생물학실험3,김정호,3,화,13:30~18:20,R210,3,없음,알수없음,0,0
생명과학,BIO3123-03,현대생물학실험3,주봉건,3,수,13:30~18:20,R210,3,도도,1.5,0,0
생명과학,BIO3123-04,현대생물학실험3,서미정,3,목,13:30~18:20,R210,3,없음,알수없음,0,0
생명과학,BIO3212-01,생명공학개론,이호석,3,월수,10:30~11:45,K405,34,없음,1.03,0,0
생명과학,BIO3311-01,발생학,김원선,3,화목,12:00~13:15,K406,34,없음,0.868,0,0
생명과학,BIO3712-01,미생물생리학,이규호,3,월수,12:00~13:15,K406,34,없음,0.653,0,0
생명과학,BIO4203-01,생명과학특허와기술이전,김현진,1,화,15:00~15:50,K208,34,없음,1.56,0,0
생명과학,BIO4252-01,암생물학,김정호,3,수금,09:00~10:15,K309,4,없음,2.141,0,0
생명과학,BIO4321-01,인체생리학,이정하,3,월수,10:30~11:45,K504,34,없음,2.762,0,0
생명과학,BIO4521-01,식물발달생물학,이병하,3,화목,10:30~11:45,K406,4,없음,1.686,1,0
경영학,MGT2002-01,경영통계학,김명석,3,화목,10:30~11:45,MA406,1,귀염,3.383,0,1
경영학,MGT2002-02,경영통계학,이윤동,3,수금,15:00~16:15,MA106,1,귀염,2.172,0,1
경영학,MGT2002-03,경영통계학,김범수,3,화목,12:00~13:15,MA102,1,없음,1.737,0,0
경영학,MGT2002-04,경영통계학,Sutherland 외 1명,3,수금,13:30~14:45,MA204,1,없음,알수없음,1,0
경영학,MGT2003-01,회계학원론,최순재,3,화목,10:30~11:45,MA102,12,귀염도도,1.525,0,1
경영학,MGT2003-02,회계학원론,최순재,3,화목,16:30~17:45,MA102,12,귀염도도,1.525,0,1
경영학,MGT2003-03,회계학원론,양준선,3,월수,12:00~13:15,MA102,12,없음,1.56,0,1
경영학,MGT2003-04,회계학원론,강평경,3,화목,12:00~13:15,MA104,12,천사,알수없음,1,0
경영학,MGT2003-05,회계학원론,임영제,3,수금,13:30~14:45,MA104,12,도도,알수없음,1,0
경영학,MGT3001-01,조직행동이론,이인석,3,화목,10:30~11:45,MA206,23,없음,0.538,0,0
경영학,MGT3001-02,조직행동이론,양동훈,3,화목,15:00~16:15,PA101,23,없음,1.832,0,0
경영학,MGT3001-03,조직행동이론,조봉순,3,월수,16:30~17:45,MA202,23,꼰대,2.369,0,1
경영학,MGT3001-04,조직행동이론,최장호,3,화목,12:00~13:15,PA203,23,없음,2.372,0,0
경영학,MGT3001-05,조직행동이론,장영균,3,화목,16:30~17:45,MA106,23,없음,1.583,0,1
경영학,MGT3001-06,조직행동이론,남종훈,3,금,10:30~13:15,MA204,23,없음,알수없음,0,0
경영학,MGT3002-01,경영정보시스템,이상근,3,월수,12:00~13:15,MA406,24,없음,2.318,0,0
경영학,MGT3002-02,경영정보시스템,김용진,3,월수,10:30~11:45,PA101,24,없음,1.327,0,0
경영학,MGT3002-03,경영정보시스템,한재형,3,수금,15:00~16:15,PA101,24,없음,1.761,1,0
경영학,MGT3002-04,경영정보시스템,이강덕,3,금,10:30~13:15,MA102,24,없음,알수없음,0,0
경영학,MGT3003-01,생산관리론,서창적,3,화목,10:30~11:45,PA201,24,없음,알수없음,0,0
경영학,MGT3003-02,생산관리론,김길선,3,화목,13:30~14:45,MA102,24,없음,1.967,0,0
경영학,MGT3003-03,생산관리론,하병천,3,수금,15:00~16:15,MA104,24,없음,알수없음,0,0
경영학,MGT3003-04,생산관리론,김민균,3,월수,10:30~11:45,MA204,24,없음,2.89,0,0
경영학,MGT3003-05,생산관리론,이준겸,3,화목,13:30~14:45,MA106,24,귀염,1.368,0,0
경영학,MGT3004-01,재무관리,이정진,3,화목,16:30~17:45,PA101,23,꼰대,2.457,0,0
경영학,MGT3004-02,재무관리,홍광헌,3,수금,13:30~14:45,MA202,23,꼰대,1.77,0,0
경영학,MGT3004-04,재무관리,김도성,3,월수,12:00~13:15,MA104,23,도도천사,2.164,0,1
경영학,MGT3004-05,재무관리,이상호,3,화목,10:30~11:45,MA204,23,없음,1.344,0,0
경영학,MGT3005-01,관리회계,양준선,3,월수,10:30~11:45,MA102,23,없음,0.76,0,0
경영학,MGT3005-02,관리회계,김나연,3,수금,13:30~14:45,MA102,23,없음,알수없음,0,0
경영학,MGT3005-03,관리회계(중국어강의),홍단,3,금,10:30~13:15,K202,23,없음,알수없음,0,0
경영학,MGT3006-01,마케팅원론,임채운,3,화목,13:30~14:45,MA204,23,없음,2.233,0,1
경영학,MGT3006-02,마케팅원론,박세훈,3,수금,13:30~14:45,MA208,23,없음,1.575,0,0
경영학,MGT3006-03,마케팅원론,김주영,3,월수,10:30~11:45,MA208,23,없음,2.192,0,0
경영학,MGT3006-04,마케팅원론,박경도,3,월수,16:30~17:45,PA201,23,없음,0.593,0,0
경영학,MGT3006-05,마케팅원론,정재학,3,월수,12:00~13:15,PA201,23,꼰대,2.259,0,0
경영학,MGT3007-01,국제경영론,이철,3,월수,16:30~17:45,PA203,24,없음,3.279,0,0
경영학,MGT3007-02,국제경영론,김창수,3,화목,10:30~11:45,MA208,24,없음,1.739,0,0
경영학,MGT3007-03,국제경영론,Hajir 외 1명,3,수금,13:30~14:45,MA308,24,없음,알수없음,0,0
경영학,MGT4604-01,국제경영전략,김창수,3,화목,15:00~16:15,MA208,24,없음,2.105,0,0
경영학,MGT4101-01,경영전략시뮬레이션,박종훈,3,화목,15:00~16:15,MA206,24,없음,알수없음,0,0
경영학,MGT4102-01,경영전략,박종훈,3,화목,12:00~13:15,MA206,24,없음,알수없음,0,0
경영학,MGT4102-02,경영전략,김양민,3,월수,16:30~17:45,PA101,24,없음,0.95,0,0
경영학,MGT4102-03,경영전략,서정일,3,화목,13:30~14:45,MA206,24,없음,1.618,0,0
경영학,MGT4103-01,조직구조와전략,김양민,3,월수,12:00~13:15,PA203,24,없음,알수없음,0,0
경영학,MGT4106-01,인적자원관리,양동훈,3,화목,13:30~14:45,PA101,24,없음,1.727,0,0
경영학,MGT4106-02,인적자원관리,최장호,3,화목,15:00~16:15,MA204,24,없음,1.786,0,0
경영학,MGT4201-01,의사결정론,조성빈,3,수금,13:30~14:45,MA201,24,도도,1.416,0,0
심리학,PSY4041-01,판단과의사결정,나진경,3,월수,16:30~17:45,D406,24,천사,알수없음,0,0
경영학,MGT4203-01,경영과학,민재형,3,화목,10:30~11:45,PA203,24,꼰대,2.153,0,0
경영학,MGT4203-02,경영과학,김범수,3,화목,16:30~17:45,MA206,24,없음,2.168,0,0
경영학,MGT4204-01,시뮬레이션,민재형,3,화목,13:30~14:45,PA203,24,꼰대,1.31,0,0
경영학,MGT4207-01,응용경영통계,이윤동,3,수금,13:30~14:45,MA106,34,귀염,1.868,1,0
경영학,MGT4221-01,경영과정보기술,이강덕,3,월수,16:30~17:45,MA406,24,없음,알수없음,0,0
경영학,MGT4222-01,모바일통신경영,이재범,3,화목,16:30~17:45,MA202,24,없음,알수없음,0,0
경영학,MGT4241-01,기술경영,김미리,3,화목,09:00~10:15,MA102,24,도도,1.973,0,0
화공생명공학,CBEG005-01,화공산업과기술경영-기업가정신,우태우,2,목,16:30~18:15,R404,4,없음,알수없음,1,0
경영학,MGT4243-01,경영품질의이해,김종훈,3,월수,10:30~11:45,MA106,24,없음,알수없음,0,0
경영학,MGT4247-01,공급체인관리와e-business,김민균,3,월수,16:30~17:45,MA206,24,없음,4.694,0,0
경영학,MGT4248-01,비즈니스프로세스관리,이준겸,3,화목,10:30~11:45,MA202,24,귀염,알수없음,0,0
경영학,MGT4301-01,투자론,홍광헌,3,수금,15:00~16:15,MA202,24,꼰대,2.034,0,0
경영학,MGT4301-02,투자론,김도성,3,월수,16:30~17:45,MA102,24,도도천사,2.579,0,0
경영학,MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,수금,15:00~16:15,MA402,24,없음,3.259,0,0
경영학,MGT4303-01,파생상품론,이정진,3,화목,10:30~11:45,PA101,24,꼰대,2.44,0,0
경영학,MGT4307-01,금융기관론,이상호,3,화목,09:00~10:15,MA104,24,없음,1.893,1,0
경영학,MGT4310-01,가치평가이론과실무,안성필,3,수금,13:30~14:45,MA402,24,없음,2.664,0,0
경영학,MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,화목,16:30~17:45,MA402,24,없음,4.434,1,0
경영학,MGT4331-01,보험학원론,최정호,3,월수,10:30~11:45,MA202,24,꼰대,1.38,0,0
경영학,MGT4331-02,보험학원론,최정호,3,월수,12:00~13:15,MA202,24,꼰대,1.38,0,0
경영학,MGT4401-01,중급회계1,송민섭,3,월수,12:00~13:15,PA101,24,없음,1.57,0,0
경영학,MGT4401-02,중급회계1,강평경,3,화목,16:30~17:45,MA104,24,천사,알수없음,0,0
경영학,MGT4402-01,중급회계2,최순재,3,화목,13:30~14:45,MA202,24,귀염도도,알수없음,0,0
경영학,MGT4403-01,고급회계,송민섭,3,월수,10:30~11:45,PA201,24,없음,알수없음,0,0
경영학,MGT4404-01,원가회계,황국재,3,화목,10:30~11:45,MA106,24,천사,2.97,0,0
경영학,MGT4502-01,소비자행동론,김희영,3,금,10:30~13:15,MA208,24,없음,알수없음,0,0
스포츠미디어,SPM3014-01,스포츠소비자행동론,정지규,2,수,15:00~16:50,K406,24,없음,알수없음,0,0
경영학,MGT4503-01,시장조사론,박경도,3,월수,12:00~13:15,MA204,24,없음,알수없음,0,0
경영학,MGT4505-01,브랜드전략론,전성률,3,화목,15:00~16:15,PA201,24,없음,4.236,0,0
경영학,MGT4507-01,유통전략론,임채운,3,화목,15:00~16:15,PA203,24,없음,3.392,0,0
경영학,MGT4510-01,국제마케팅론,이철,3,월수,10:30~11:45,PA203,24,없음,2.875,0,0
경영학,MGT4513-01,마케팅최신주제및사례연구,하영원,3,화목,13:30~14:45,PA201,34,없음,알수없음,0,0
경영학,MGT4515-01,빅데이터마케팅(캡스톤디자인),정재학,3,월수,16:30~17:45,MA308,24,꼰대,알수없음,0,0
경영학,MGT4601-01,기업과국제환경,고성은,3,수금,15:00~16:15,MA206,24,없음,알수없음,0,0
경영학,MGT4605-01,무역경영관리,유치연,3,월,13:30~16:15,MA204,24,없음,2.28,0,0
경영학,MGT4701-01,경영영어라이팅,김이권,3,화목,12:00~13:15,PA201,34,없음,1.496,0,0
경영학,MGT4712-01,"지식,인성그리고경영",김창수,3,금,13:30~17:30,PA201,24,없음,알수없음,0,0
경영학,MGT4717-01,"지식,인성그리고경영(심화)",홍광헌,1,금,16:30~18:30,PA203,24,꼰대,알수없음,1,0
경영학,MGT4713-01,사회적가치창출프랙티컴,이석근,3,화목,16:30~17:45,MA308,24,없음,2.382,0,1
